Date,User,Message
2022-02-07 18:12:09,"긍정승정","전 안드..."
2022-02-07 18:13:04,"코딩곰","전 파이썬이랑 플러터 해보려고 합니다"
2022-02-07 18:13:41,"코딩곰","파이썬으로는 간단한 프로그램 만들어서 회사내 pc랑 모니터 관리하고있구요"
2022-02-07 18:13:45,"코딩곰","플러터는 완전 처음이에요"
2022-02-07 18:14:11,"zidol","뷰는 안하시나요?? 뷰로 하나 진행 하려고 해서.."
2022-02-07 18:15:16,"Min","9개월을 리액트를 해서 리액트를 저버릴 수 없어여..."
2022-02-07 18:16:10,"긍정승정","플러터 좋죠~"
2022-02-07 18:16:44,"Min","저는 30에 독학하다가 부트캠프 탔어요. 요새 KDT라고 국가 사업 들어가면서 많은 사기업 부트캠프들이 공짜로 (지원해준다는 의미..? 인터뷰보고 뽑히면) 바뀌었어요 k digital training 검색해보셔유"
2022-02-07 18:17:06,"Min","제꺼도 공짜로 바꼈더라구요... ㅠㅠ"
2022-02-07 18:24:20,"이재훈","헉 감사합니당"
2022-02-07 18:25:54,"불나게 일하는 네오","저도 kdt로 네이버에서하는 부트캠프 하는중입니다 ㅎ"
2022-02-07 18:26:02,"이재훈","Kdt가 되게 많은데"
2022-02-07 18:26:06,"이재훈","국비지원이랑 달라요..?"
2022-02-07 18:26:33,"Min","다른걸로 알고 있습니다"
2022-02-07 18:27:21,"코리니","코리니님이 나갔습니다."
2022-02-07 18:27:27,"Min","Kdt 들어오면서 예전에는 국비학원이 아닌 곳도 지원받을 수 있게 됐는걸로 알고 있고 4차 산업 관련된거 위주로 한다고 알고 있습니다 국비는 예전부터 있었고 kdt는 시작한지 얼마 안됏어요"
2022-02-07 18:28:24,"파린이의모험","처음 배우시는 분이라면 적성 검사 하시고 국비지원으로 과정 수료하시는걸 추천드립니다."
2022-02-07 18:28:52,"파린이의모험","다만 이 길로 개발자를 시작하는건 많은 어려움이 따르니 정말 꾸준히 열심히 하셔야해요.. 전공자들 따라가기 어렵습니다"
2022-02-07 18:29:12,"Min","맞아여.."
2022-02-07 18:29:51,"파린이의모험","경력 쌓아 상위 클래스 회사로 이직 생각해야 해요. 현실은 정말 하급 si로 시작하는 경우가 많아요"
2022-02-07 18:30:01,"파린이의모험","그래서 중간에 포기하는 사람 많고요"
2022-02-07 18:30:28,"파린이의모험","그래서 무턱대고 개발자 뛰어드는거 적성체크 해보라는 겁니다 (흑흑)(흑흑)"
2022-02-07 18:32:16,"개s시s","채팅방 관리자가 메시지를 가렸습니다."
2022-02-07 18:33:42,"코딩곰","홍보인가요"
2022-02-07 18:35:37,"이재훈","적성검사"
2022-02-07 18:35:39,"이재훈","어떻게 해용?"
2022-02-07 18:35:56,"이재훈","Kdt는 온라인인가요"
2022-02-07 18:37:14,"Min","온오프 다 있어용"
2022-02-07 18:53:08,"이재훈","민님〰️ 제가 그럼 국비지원으로 이번에"
2022-02-07 18:53:10,"이재훈","했는데"
2022-02-07 18:53:27,"이재훈","Kdt 는 올해 또 할수있을까요"
2022-02-07 18:53:30,"이재훈","잘 모르겟네용 이거에 대해"
2022-02-07 18:58:50,"희표/시지","개s시s님을 내보냈습니다."
2022-02-07 19:01:59,"이재훈","그리구 그 추천 자격증좀 부탁드릴게요"
2022-02-07 19:03:41,"Min","그런건 기관에 전화해 보시는 게….;;; 맞지 않을까요."
2022-02-07 19:04:16,"이재훈","넵 히히"
2022-02-07 19:04:16,"안뇽","혹시 백쪽으로 일 하시는 분?"
2022-02-07 19:04:40,"안뇽","백엔드이신분 계시나용"
2022-02-07 19:07:42,"운동하는 라이언","사실 자격증은 취업엔 크게 의미 없을거 같네요"
2022-02-07 19:23:00,"이재훈","감사합니다 ㅎㅎ"
2022-02-07 20:03:46,"파린이의모험","국비지원은 한도 지원금이 있어요"
2022-02-07 20:04:09,"파린이의모험","보통 학원들이 돈 다 타먹으려고 한 과정에 최대치 수강료 끌어가요"
2022-02-07 20:04:48,"파린이의모험","국비지원 하나 들으면 나중에 기회 없어지니 고려하셔야 해요"
2022-02-07 20:05:05,"이재훈","그럼 좀 저렴한 강의를"
2022-02-07 20:05:09,"이재훈","2개 듣는게 나을까요"
2022-02-07 20:05:16,"파린이의모험","굳이 강의를..."
2022-02-07 20:05:26,"파린이의모험","여기서 질문하시기 보다는"
2022-02-07 20:06:11,"파린이의모험","개발자 되는 과정을 직접 검색해서 보시길 바랍니다
자세한 설명과 어떻게 하면 좋을지 상세하게 안내해줘요~!!"
2022-02-07 20:06:32,"파린이의모험","엄청 다양한 방법이 있으니 본인 상황에 맞게 고르세용"
2022-02-07 20:06:40,"이재훈","헉 너무 감사합니다"
2022-02-07 20:06:47,"이재훈","너무 친절하시네요"
2022-02-07 20:07:20,"운동하는 라이언","회사를 어디로 정하냐, 직무를 어떤걸 선택하냐에 따라서 준비 방법이 달라질거같아요"
2022-02-07 20:45:53,"불나게 일하는 네오","개발자도 분야 많은데 진로부터 정하는게 좋지 않을까요"
2022-02-07 20:46:03,"불나게 일하는 네오","웹 서버 앱개발 등등"
2022-02-07 20:54:46,"k","네"
2022-02-07 23:59:13,"zidol","혹시 자바 알고리즘(코테)강의 추천해줄만한게 있을까요?"
2022-02-08 00:08:06,"불나게 일하는 네오","자바는 없을걸요 굳이 자바로 하는 이유가 잇나요"
2022-02-08 00:08:37,"운동하는 라이언","알고리즘 개념만 익히시면 뭘로 구현하시던 상관없을거 같아서 아무거나 들으셔두 괜찮을것같아요"
2022-02-08 00:10:32,"zidol","자바로 개발 하고 있어서요.."
2022-02-08 00:11:27,"zidol","자바스크립트도 사용하긴 합니다만.."
2022-02-08 00:11:33,"zidol","더 유리한게 있을가요??"
2022-02-08 00:11:55,"zidol","이직 준비중인데 코테를 봐야할것 같아서요.."
2022-02-08 00:15:34,"운동하는 라이언","흠 아마도 동빈나님 유튜브 가면 무료로 코테 강의가 있을거에요 거기서 알고리즘 개념 익히시고 백준 계속 돌리는게 답일거같네요. 언어로 이점이라면 파이썬이 구현하기가 쉽다 정도이고 익숙하신 언어 아무거나 사용하시면 될거같아요"
2022-02-08 00:29:53,"zidol","감사합니다"
2022-02-08 19:44:12,"이재훈","혹시 국비과정 중에 생활비 충당 해보신분 계신가요?"
2022-02-08 20:46:44,"희표/시지","생활비 나오지 않나요?"
2022-02-08 20:47:02,"희표/시지","취업성공패키지하면 월 몇십만원 나오는걸로 아는데"
2022-02-08 20:49:52,"이재훈","어머니 가게에 4대보험 넣는다고 소득잡아놔소"
2022-02-08 20:49:57,"이재훈","나오질않네요 허러"
2022-02-08 20:54:43,"파린이의모험","국비지원은 미취업자 대상이라"
2022-02-08 20:54:56,"파린이의모험","그런식이면 못받습니다"
2022-02-08 20:56:14,"쓔느님","이거 해볼까 싶네유.. 혼자 공부하면서 알바할려닌깐 힝구.. 어렵네유"
2022-02-08 20:58:32,"희표/시지","취성패해서 띵가띵가 학원다니면서 6개월간 돈받고 다니다가 취업해서 상경한때가 그립네요"
2022-02-08 20:59:05,"쓔느님","취성패가 몬가유.."
2022-02-08 20:59:14,"쓔느님","샵검색 : #취성패"
2022-02-08 20:59:17,"쓔느님","호오"
2022-02-08 20:59:26,"희표/시지","학원다닐때가 그나마 걱정없이 시간보낼수 있었을때입니다"
2022-02-08 21:00:20,"운동하는 라이언","저 궁금한게 있는데 학원 출신분들 평범하게는 어디쪽으로 취업하시나요?"
2022-02-08 21:00:41,"쓔느님","그런가유.."
2022-02-08 21:01:53,"희표/시지","제가 아는한에서는 포기한사람이 좀 많았습니다 저는 아무데나 취업하고 봐서 갑을병정중에 병정 되는 업체에 들어가고 봐서요 ㅎㅎ"
2022-02-08 21:02:02,"희표/시지","좋은 아웃풋은 못냈습니다"
2022-02-08 21:02:32,"운동하는 라이언","감사합니다!"
2022-02-08 21:02:51,"이재훈","학원에서 취업보내줄때"
2022-02-08 21:02:57,"이재훈","어떤회사로 가는게 좋을지 걱정이네용 ㅎㅎ"
2022-02-08 21:03:13,"희표/시지","자기가 준비해서 가야되요"
2022-02-08 21:03:26,"희표/시지","6개월 학원 기간중에 계속 이력서 내보세요"
2022-02-08 21:04:08,"희표/시지","목표가 큰회사면 큰회사 기술스택에 마춰서 준비하시고"
2022-02-08 21:04:23,"희표/시지","아무데나 들어가고보자라면"
2022-02-08 21:04:49,"희표/시지","그나마 사람인같은 취업사이트에서 고르고골라서 좀 나은데로 가는게 나을거 같습니다"
2022-02-08 21:05:02,"파린이의모험","학원 출신은 냉정하게 좋은 기업에 들어가기 힘들어요.. 다 과장광고입니다"
2022-02-08 21:06:10,"운동하는 라이언","그렇군요 ㅎ 파린이님도 감사합니다!"
2022-02-08 21:06:30,"파린이의모험","학원 국비과정 듣는 친구중에 학벌 괜찮은 컴공 출신들이 가끔 있어요. 그 친구들은 상위 기업 들어가는데 그런걸로 홍보를 하곤 합니다.
냉정하게 중소기업 들어가서 꾸준히 커리어 관리해서 이직으로 점프하시면 됩니다"
2022-02-08 21:06:33,"희표/시지","저는 전공자에다가 회사 다니다 짤려서 학원 간 케이스라 비전공자인 경우는 잘 모르겠네요 윗분말대로 힘들수도 있네요"
2022-02-08 21:06:43,"파린이의모험","그리 올라가는 실력자분들 가끔 계십니다"
2022-02-08 21:07:32,"파린이의모험","솔직히 비전공 학원출신 뽑는데는 아웃소싱으로 si짬처리하는 악질 기업이 많아요"
2022-02-08 21:07:39,"운동하는 라이언","흠 저는 이미 회사를 다니고 있는데, 주위에서 요즘 코딩 학원에 대해서 엄청 물어보더라구요. 생각보다 후기는 그렇게 좋지는 않나보네요…"
2022-02-08 21:07:45,"파린이의모험","더러워도 그런데서 커리어 쌓는 방법 밖에 없습니다"
2022-02-08 21:08:05,"쓔느님","이모티콘"
2022-02-08 21:08:07,"운동하는 라이언","ㅜ"
2022-02-08 21:08:09,"쓔느님","무섭네여"
2022-02-08 21:08:55,"파린이의모험","대기업에서도 솔직히 학벌보고 커트해요"
2022-02-08 21:08:57,"희표/시지","그래도 저는 학원 다닐때가 좋았던거 같습니다"
2022-02-08 21:09:10,"쓔느님","그.. 다들 코딩 어느거 하시나유.."
2022-02-08 21:09:46,"쓔느님","안드로이드 스튜디오 배울려구하는데 말이쥬.. 그래서 자바의정석 보고 있어여.."
2022-02-08 21:10:00,"희표/시지","저는 자바,코틀린, 스위프트 합니다"
2022-02-08 21:10:11,"파린이의모험","굳이 자바 배우시지 않고 코틀린 시작하셔도 돼욤"
2022-02-08 21:10:13,"쓔느님","호옹..! 글쿤효"
2022-02-08 21:10:18,"운동하는 라이언","안드로이드 하실거면 자바의 정석이면 좋네요~"
2022-02-08 21:10:28,"쓔느님","머리가 나빠서 기초부터 배워야할거같아서유.."
2022-02-08 21:10:32,"파린이의모험","자바로 프로그래밍 입문 하시고
코틀린 바로 넘어가셔도 좋습니다"
2022-02-08 21:10:38,"쓔느님","호옹"
2022-02-08 21:10:44,"희표/시지","코틀린이나 자바나 다를건 없습니다"
2022-02-08 21:10:50,"쓔느님","그렇쿤욤..!"
2022-02-08 21:11:14,"희표/시지","코틀린이 좀 더 확장판이라고 보시면 되요"
2022-02-08 21:11:19,"쓔느님","자바의 정석 책도 어렵네여 제겐.."
2022-02-08 21:11:37,"파린이의모험","파이팅입니다!"
2022-02-08 21:11:52,"쓔느님","홧팅☆"
2022-02-08 21:11:53,"운동하는 라이언","문법 익히실때 책만 보면 안늘고 백준 기본 문법 문제라도 풀어보세요"
2022-02-08 21:12:19,"쓔느님","호옹 넴 찾아서 해볼게유 감사해유"
2022-02-08 21:12:37,"파린이의모험","기본 문법 공부하시고"
2022-02-08 21:12:49,"운동하는 라이언","https://www.acmicpc.net/step 책이랑 진도 맞춰서 풀어보시면 좋을거에요~"
2022-02-08 21:12:59,"파린이의모험","작은 세미 프로젝트 하나라도 진행하시면 금방 실력 느실거예용"
2022-02-08 21:13:12,"파린이의모험","백준도 좋네요 ㅎㅎ"
2022-02-08 21:13:16,"안뇽","ㅋㅋㅋㅋㅋ 처음에 코딩시작할 땐"
2022-02-08 21:13:22,"안뇽","엄청 높기 보고 시작했는데"
2022-02-08 21:13:32,"쓔느님","아이디어는 많네유!! 어케 할지는 도무지 모르겠지만 막 종이에 아이디어 많이 갈겨놨어유"
2022-02-08 21:13:35,"안뇽","지금은 뽑아주기만하면 가야지라고 ㅋㅋㅋ.."
2022-02-08 21:13:38,"안뇽","생각이 바꼇네요 ㅠ"
2022-02-08 21:13:44,"운동하는 라이언","파린이님이 추천해주신 방법도 좋아요~ 프로젝트를 해야 많이 늘어요"
2022-02-08 21:13:46,"안뇽","휴 전 이제 기능은 어는정도 넣었는데"
2022-02-08 21:13:51,"파린이의모험","기초 문법만 떼고 코딩테스트 사이트에서 굴러고 진짜 쭉쭉 늘어융"
2022-02-08 21:13:54,"안뇽","프론트가 빡시네요 ㅋㅋㅋㅋㅋ"
2022-02-08 21:13:57,"쓔느님","감사합니당 복받으셔유"
2022-02-08 21:14:24,"코딩곰","혹시 크로스플랫폼 플러터 이용해서 개발하시는분 계신가요"
2022-02-08 21:14:43,"파린이의모험","매일매일 파이썬 30분에서 1시간씩 공부중입니다 😭 😭"
2022-02-08 21:16:58,"쓔느님","아앗 파이썬까지..☆"
2022-02-08 21:17:08,"안뇽","파이썬 어때요 ㅋㅋㅋㅋ?"
2022-02-08 21:17:15,"안뇽","전 담에 시간나면 파인선 해볼려구하눈뎅"
2022-02-08 21:17:19,"파린이의모험","갓파이썬"
2022-02-08 21:17:40,"파린이의모험","대세입니당 ㅋㅋ"
2022-02-08 21:17:51,"쓔느님","대세라 그러니 또 솔깃하네유"
2022-02-08 21:18:03,"쓔느님","친구 대학교 다시 갔는데 지금 파이썬 배운데유.."
2022-02-08 21:18:11,"파린이의모험","웹 백단 다 쓸수 있죠. 파이썬 개발자 선호하는데도 많고"
2022-02-08 21:18:30,"운동하는 라이언","ㅋㅋㅋ 그래도 국내에서 취업하기엔… 자바만한게 없습니다"
2022-02-08 21:18:31,"파린이의모험","국내도 점점 파이썬 늘고 있어요"
2022-02-08 21:18:45,"파린이의모험","한국 특유의 괴물같은 자바 ㅋㅋ"
2022-02-08 21:18:49,"운동하는 라이언","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2022-02-08 21:18:52,"운동하는 라이언","정말 … 자바는 그만!"
2022-02-08 21:18:55,"파린이의모험","외국에선 안써요"
2022-02-08 21:19:48,"파린이의모험","예전엔 자바 웹 개발자 많았는데"
2022-02-08 21:19:49,"운동하는 라이언","그쵸… 저는 백이라 어쩔수없는 자바인생이네요"
2022-02-08 21:19:56,"파린이의모험","점점 바뀌는 추세 아닌가요"
2022-02-08 21:20:05,"쓔느님","아앗... 외쿡에선 파이썬 쓰나유.."
2022-02-08 21:20:07,"파린이의모험","공공기관이야 머 그렇다쳐도"
2022-02-08 21:20:21,"쓔느님","나중에 외쿡에살거같아서 코딩배우려는것두 있어염..."
2022-02-08 21:20:25,"파린이의모험","대기업들도 대부분 가벼운거 쓰거나 ,파이썬도 꽤 쓸텐데"
2022-02-08 21:20:38,"파린이의모험","네 파이썬도 쓰고"
2022-02-08 21:20:43,"운동하는 라이언","흠 파이썬은 상용에선 성능때문에 안쓰고, 코틀린 정도로 넘어가는 분위기네요"
2022-02-08 21:20:45,"파린이의모험","언어별 트렌드 검색해보세용"
2022-02-08 21:21:06,"쓔느님","호오...!!!!"
2022-02-08 21:21:10,"파린이의모험","글로벌에서 파이썬이 제일 파이가 크지 않나요"
2022-02-08 21:21:19,"파린이의모험","점점 늘어날텐데"
2022-02-08 21:21:48,"파린이의모험","뭐 언어별로 수요은 다 있으니 하나만 잘 하시면 돼요"
2022-02-08 21:22:00,"파린이의모험","나중에 멀티로 늘리시면 되고요 (꺄아)"
2022-02-08 21:22:17,"운동하는 라이언","파이썬 구조상 한계가 있어서, 자잘한 프로젝트에선 많이 쓰일텐데 정말 큰 시스템은 적용했다가 뺴는 사례가 많더라구요"
2022-02-08 21:22:39,"파린이의모험","흠 페북이 파이썬인데"
2022-02-08 21:22:54,"파린이의모험","어떤 프로젝트인지 개발 환경이랑 각종 변수 고려해서"
2022-02-08 21:23:04,"쓔느님","외국 일자리 사이트에 어떤 일자리 많은지 찾아서.. 다시  생각해봐야겠네유.. 근데 안드로이드 앱.. 재밌을거같은데 말이쥬.."
2022-02-08 21:23:14,"쓔느님","물론 다 어렵긴 하겠지만유"
2022-02-08 21:23:40,"파린이의모험","앱 개발자 수요는 꾸준합니다 :)"
2022-02-08 21:24:13,"쓔느님","오오!! 다행이네유.."
2022-02-08 21:24:48,"파린이의모험","어떤 언어가 좋다 그런건 없거요. 언어별 연봉 수준 검색해서"
2022-02-08 21:25:01,"운동하는 라이언","뭐든 기술 스택 하나만 깊게 파셔도 어디든 취업하실수 있으니"
2022-02-08 21:25:16,"운동하는 라이언","맞아요 파린이님 말대로 맘에드는거 골라서 깊게만 공부하시면 어디든 데려갑니다~"
2022-02-08 21:25:31,"파린이의모험","상위권 언어 주력으로 고르시고 취업하셔서 나중에 여러개 하시면 됩니다. 자연스럽게 다른 언어 배울 수밖에 없어용"
2022-02-08 21:27:01,"쓔느님","불안했는데 초큼 안심이 되네유 두분 다 감사드려유!!"
2022-02-09 07:46:47,"안심역","안심역님이 들어왔습니다."
2022-02-09 07:47:34,"안심역","안녕하세요"
2022-02-09 08:02:23,"30웹","안녕하세요 반가워요"
2022-02-09 08:06:11,"코딩곰","안녕하세요"
2022-02-09 08:29:14,"안심역","활동중인가요..?"
2022-02-09 08:45:01,"화이팅","안녕하세요"
2022-02-09 08:46:33,"안심역","안녕하세요 ~"
2022-02-09 08:48:34,"쓔느님","이모티콘"
2022-02-09 14:16:14,"리듬타는 제이지","혹시 모각코 하시는분들 계신가요?"
2022-02-09 14:20:21,"희표/시지","모각코모임은 자유롭게 모집공고 올려도 좋습니다. 시간, 장소 정해서 공지로 등록해주세요. :)"
2022-02-09 14:22:52,"안심역","스벨트나 뷰 공부하시는 분 계신가요?"
2022-02-09 14:36:46,"코딩곰","저번에 뷰 공부하는분 계셨어요"
2022-02-09 14:52:01,"리듬타는 제이지","리액트 공부하시는 분 계신가요?"
2022-02-09 14:56:30,"안심역","리액트 공부하시는거면 프론트쪽 준비하시는건가요?"
2022-02-09 15:00:14,"리듬타는 제이지","넵 프론트 준비하고 있습니다"
2022-02-09 15:05:17,"Min","저도 리액트로 프론트 준비해요-"
2022-02-09 16:36:27,"마이크를 먹는 라이언","저도 리액틉니당"
2022-02-09 16:44:57,"리듬타는 제이지","혹시 두분은 공부하시는거 인강으로 공부하시나요?"
2022-02-09 16:45:00,"리듬타는 제이지","아니면 공식문서..?"
2022-02-09 16:45:25,"초롱초롱 튜브","다들 독학으로 공부하세요?"
2022-02-09 16:45:43,"초롱초롱 튜브","지방에는 좋은 기업이 없는거같아여"
2022-02-09 16:45:52,"Min","부트캠프+인강+토이프로젝트합니단"
2022-02-09 16:45:52,"초롱초롱 튜브","잘 들어가면 공기업아니면 공사니까"
2022-02-09 16:45:59,"운동하는 라이언","서울로 ㄱㄱ~"
2022-02-09 16:46:09,"초롱초롱 튜브","어디 부트캠프하셨나요?"
2022-02-09 16:46:29,"초롱초롱 튜브","토이프로젝트는 어떤 식으로 하세요?"
2022-02-09 16:46:33,"Min","지금하고 있고"
2022-02-09 16:46:39,"Min","온라인으로하구요"
2022-02-09 16:46:45,"Min","토이는 아는 사람들이랑 해요"
2022-02-09 17:10:27,"안심역","프론트는 서울 갈수밖에없죠"
2022-02-09 17:12:06,"초롱초롱 튜브","엔지니어나 전산직은 지방에 많아요"
2022-02-09 17:12:15,"초롱초롱 튜브","백엔드도 서울가야 해여"
2022-02-09 17:17:19,"파린이의모험","ㅠㅠ 연봉차이 때문에"
2022-02-09 17:17:23,"파린이의모험","다들 서울로.."
2022-02-09 17:26:39,"초롱초롱 튜브","연봉, 인프라, 인맥, 행사, 회사 모든 것이 서울이 우수하죠."
2022-02-09 17:56:44,"쓔느님","이모티콘"
2022-02-09 17:56:56,"쓔느님","새침한 서울 새럼이 되고싶어유"
2022-02-09 18:13:33,"Min","Min님이 나갔습니다."
2022-02-09 18:16:59,"리듬타는 제이지","리듬타는 제이지님이 나갔습니다."
2022-02-09 19:25:59,"쓔느님","그렇다고 다들 나가실건 없잖아유"
2022-02-09 20:05:41,"이재훈","흑 ㅜ"
2022-02-09 22:23:04,"마이크를 먹는 라이언","전 주로 인강이에용"
2022-02-10 09:38:00,"희표/시지","프로그래머스 사이트에 코테 다른사람풀이 아이디가 마스킹되어버렸네요;"
2022-02-10 09:38:53,"희표/시지","사진"
2022-02-10 09:39:42,"희표/시지","선착순으로 이름 남기는거 하는재미로  했었는데 이제 몬할듯요"
2022-02-10 09:42:17,"쓔느님","강아지가 아주 보들보들해보이네염.."
2022-02-10 09:43:08,"쓔느님","이모티콘"
2022-02-10 09:43:17,"쓔느님","천재들의 리그인가유"
2022-02-10 09:43:55,"희표/시지","천재들은 알고리즘 4,5단계 푼사람들이지 않을까요?? ㅎㅎ"
2022-02-10 09:44:24,"초롱초롱 튜브","알고리즘 공부는 어떤 식으로 시작해야 하나요?"
2022-02-10 09:44:42,"희표/시지","단계별로 풀어보시는거 추천드립니다"
2022-02-10 09:46:30,"희표/시지","저는 다른사람 코드 참고하는거는 별로 도움안되는거 같습니다 코드를 보더라도 로직만 빨리 캐치하는게 맞는거 같아요"
2022-02-10 09:54:25,"안뇽","음"
2022-02-10 09:54:33,"안뇽","제가웹팩대해서 찾아보다가"
2022-02-10 09:54:38,"안뇽","궁금한게있는데"
2022-02-10 09:54:57,"안뇽","리엑트나 뷰 이런프레임워크들은 웹팩을 따로 설정을 안 해줘도 된다고 하더라구요?"
2022-02-10 09:55:13,"안뇽","그럼 express는 할때마다 설정을 계속 해줘야하나요?"
2022-02-10 14:20:46,"라이언","create-react-app 써서 리액트 앱 만들었으면 웹팩 설정을 내부적으로 알아서 해줘서 안해도 되는 거에요 뷰도 마찬가지일거구요"
2022-02-10 14:21:07,"라이언","웹팩이 언제 필요한지 먼저 공부해보시면 될 것 같습니다"
2022-02-10 14:21:28,"라이언","웹팩 없어도 다 쓸 순 있죠. 엄청 불편해서 문제지"
2022-02-10 15:23:34,"이재훈","코딩수학 , 코딩영어"
2022-02-10 15:23:40,"이재훈","혹시 자료 있으신분 계신가요"
2022-02-10 15:25:22,"k","혹시 전자쪽 있으신가요"
2022-02-10 15:26:48,"운동하는 라이언","이산수학 정도면 괜찮을거같네요 영어는 그냥 공부하시면 되고"
2022-02-10 15:27:06,"운동하는 라이언","나중에 분야마다 필요한 수학은 다르니 그때 공부하시면 될거같네요"
2022-02-10 15:29:08,"이재훈","아하 그럼"
2022-02-10 15:29:14,"이재훈","지금은 상관없고 그때그때 공부하면 될까요?"
2022-02-10 15:29:19,"이재훈","아니면 미리 준비해야할 기초적인게 있을까요"
2022-02-10 15:30:23,"운동하는 라이언","네네 수학적 지식이 필요하다기보단 문제 해결하는 사고력이 중요할거같 네요"
2022-02-10 15:30:47,"이재훈","사고력!."
2022-02-10 16:24:51,"안뇽","ㅎㅎㅎㅎ넵 감사합니다!"
2022-02-11 11:52:12,"쓔느님","이거 어캐 풀는건가유..."
2022-02-11 11:52:16,"쓔느님","이모티콘"
2022-02-11 11:54:25,"쓔느님","앗 로그인 안해서 그런가봐유"
2022-02-11 11:56:25,"운동하는 라이언","네~ 구글에 치시면 시작하는법 많이 나올거에요"
2022-02-11 12:02:35,"쓔느님","후헝 넴 ㅠㅠㅠ"
2022-02-11 16:53:37,"초롱초롱 네오","초롱초롱 네오님이 나갔습니다."
2022-02-11 21:41:32,"안뇽","저 질문이있는데요.."
2022-02-11 21:41:33,"안뇽","Only named blocks and mixins can appear at the top level of an extending template"
2022-02-11 21:41:44,"안뇽","제가 게시물 있는것을 검색하면 저런 에러가 뜨고"
2022-02-11 21:41:58,"안뇽","게시물없는거 검색하면 저런에러 안뜨고 그냥 원래대로 실행이되는데"
2022-02-11 21:42:01,"안뇽","번역해보니깐"
2022-02-11 21:42:16,"안뇽","확장 템플릿의 최상위 레벨에는 블록과 믹스인만 나타날 수 있습니다."
2022-02-11 21:42:24,"안뇽","요소때문에 안나온다는건가요??"
2022-02-11 21:45:11,"쓔느님","감사해용 덕분에 잘하고 있네염"
2022-02-11 21:45:22,"쓔느님","이모티콘"
2022-02-11 21:45:57,"안뇽","…..."
2022-02-11 21:45:59,"안뇽","bbbb"
2022-02-11 21:46:00,"안뇽","ㅠㅠㅠㅠ"
2022-02-11 21:46:16,"안뇽","프론트쪽만 하면 거의 95프로 완성한건데 ㅠㅠㅠㅠㅠ"
2022-02-11 21:46:32,"쓔느님","ㅠㅠㅠ 잘 몰라서 말씀 못드리네유 죄송해유 😢"
2022-02-11 21:46:40,"안뇽","ㅠㅠ아닙니다..."
2022-02-11 21:46:43,"안뇽","제가알아야하는건데 ㅠㅠㅠㅠ"
2022-02-11 21:46:57,"쓔느님","95프로라니 대단하셔유!!"
2022-02-11 21:46:59,"안뇽","전 프론트쪽은 진짜로 소질이없는거같아욬ㅋㅋㅋㅋㅋㅋㅋㅋ"
2022-02-11 21:47:06,"안뇽","쓔느님"
2022-02-11 21:47:14,"안뇽","그 만약에 중고거래사이트를 만든다고 할 때"
2022-02-11 21:47:15,"안뇽","ㄷ자인을"
2022-02-11 21:47:21,"안뇽","디자인을 유튜브처럼 어둡게하는건 별로겟죠?"
2022-02-11 21:47:29,"쓔느님","호옹"
2022-02-11 21:47:38,"안뇽","바타을 검정색으로하고 글씨를 다 흰색으로 하는게 전 제일 깔금하고 좋다고 생각했거든용"
2022-02-11 21:47:39,"쓔느님","한번 어둡게 해서 보여주세염..?!"
2022-02-11 21:47:50,"안뇽","ㅋㅋㅋ잠시만요!"
2022-02-11 21:47:55,"쓔느님","보여주셔유 투표해봅시다앙"
2022-02-11 21:48:20,"안뇽","사진"
2022-02-11 21:48:24,"안뇽","일단 이게홈이에요"
2022-02-11 21:48:25,"안뇽","제가 방금"
2022-02-11 21:48:29,"안뇽","사진은 다 삭제햇는데"
2022-02-11 21:48:37,"안뇽","ㅋㅋㅋㅋ아무 사진올렸는데 저희집 사진을올려서 ㅋㅋㅋㅋ"
2022-02-11 21:48:40,"안뇽","삭제해거든요"
2022-02-11 21:48:42,"안뇽","그리고"
2022-02-11 21:48:45,"안뇽","로그인이랑 다른거보여드릴게요"
2022-02-11 21:48:56,"안뇽","사진"
2022-02-11 21:49:09,"안뇽","사진"
2022-02-11 21:49:20,"안뇽","사진"
2022-02-11 21:49:29,"안뇽","사진"
2022-02-11 21:49:37,"쓔느님","호오"
2022-02-11 21:49:40,"안뇽","지금 뵈니깐 search 부분에 이미지가 잘 안맞네요 ㅋㅋㅋ"
2022-02-11 21:49:51,"안뇽","버튼을 옆으로 좀 옮겨야할듯"
2022-02-11 21:50:08,"안뇽","근데 지금은 중고거래 사이트처럼은 안보이지않아요?"
2022-02-11 21:50:15,"쓔느님","중고마켓이다 보니 그 중고품 사진들이랑 검은 배경이 잘어울리는지 컨샙이랑 잘어울리는지 봐야할거같아유"
2022-02-11 21:50:29,"안뇽","음.."
2022-02-11 21:50:30,"안뇽","근데"
2022-02-11 21:50:36,"안뇽","중고거래사이트 대표적으로"
2022-02-11 21:50:42,"안뇽","중고나라 번개장터 ㄴ당근마켓"
2022-02-11 21:50:44,"쓔느님","지금은 그.. 잘모르겠어유!!"
2022-02-11 21:50:46,"안뇽","이것들이잖아요!"
2022-02-11 21:50:50,"쓔느님","마자염"
2022-02-11 21:50:56,"안뇽","다 보면 일단 바탕은 다 흰색이고"
2022-02-11 21:50:59,"쓔느님","번개장터 당근마켓 좋아해유"
2022-02-11 21:51:09,"안뇽","폰트색도 밝은색ㅇㅣ에요!"
2022-02-11 21:51:18,"안뇽","근데 다른느낌으로 할려고했는데"
